Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-79.4,43.67,TORONTO CITY,6158355,6/27/16,2016,6,27,,33.2,,21.1,,27.2,,0,,9.2,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,6/28/16,2016,6,28,,24,,16.4,,20.2,,0,,2.2,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,6/29/16,2016,6,29,,26.7,,15.5,,21.1,,0,,3.1,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,6/30/16,2016,6,30,,27.6,,13.5,,20.6,,0,,2.6,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,7/1/16,2016,7,1,,22.8,,14.6,,18.7,,0,,0.7,,,M,,M,3.8,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,7/2/16,2016,7,2,,26.6,,13.2,,19.9,,0,,1.9,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,7/3/16,2016,7,3,,28.9,,15.1,,22,,0,,4,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,7/4/16,2016,7,4,,29.7,,16,,22.9,,0,,4.9,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,7/5/16,2016,7,5,,30.7,,19.9,,25.3,,0,,7.3,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,7/6/16,2016,7,6,,32.2,,20.1,,26.2,,0,,8.2,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,7/7/16,2016,7,7,,30.5,,21.5,,26,,0,,8,,,M,,M,4.8,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,7/8/16,2016,7,8,,28.7,,20.8,,24.8,,0,,6.8,,,M,,M,0.8,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,7/9/16,2016,7,9,,27.5,,19.4,,23.5,,0,,5.5,,,M,,M,1.9,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,7/10/16,2016,7,10,,28.9,,17.4,,23.2,,0,,5.2,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,7/11/16,2016,7,11,,26.4,,19.1,,22.8,,0,,4.8,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,7/12/16,2016,7,12,,31.2,,20.6,,25.9,,0,,7.9,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,7/13/16,2016,7,13,,32.7,,21,,26.9,,0,,8.9,,,M,,M,5.1,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,7/14/16,2016,7,14,,28.3,,19.8,,24.1,,0,,6.1,,,M,,M,5,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,7/15/16,2016,7,15,,27.8,,16.9,,22.4,,0,,4.4,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,7/16/16,2016,7,16,,21.9,,15.3,,18.6,,0,,0.6,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,7/17/16,2016,7,17,,27,,15.3,,21.2,,0,,3.2,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,7/18/16,2016,7,18,,31.2,,18.7,,25,,0,,7,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,7/19/16,2016,7,19,,27,,15.7,,21.4,,0,,3.4,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,7/20/16,2016,7,20,,27.6,,14.5,,21.1,,0,,3.1,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,7/21/16,2016,7,21,,31.6,,18.7,,25.2,,0,,7.2,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,7/22/16,2016,7,22,,35.5,,21.5,,28.5,,0,,10.5,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,7/23/16,2016,7,23,,33.7,,22,,27.9,,0,,9.9,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,7/24/16,2016,7,24,,26.1,,22.2,,24.2,,0,,6.2,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,7/25/16,2016,7,25,,32,,21.2,,26.6,,0,,8.6,,,M,,M,16.4,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,7/26/16,2016,7,26,,29,,18.6,,23.8,,0,,5.8,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,7/27/16,2016,7,27,,33.9,,19.6,,26.8,,0,,8.8,,,M,,M,4.4,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,7/28/16,2016,7,28,,29.3,,21.4,,25.4,,0,,7.4,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,7/29/16,2016,7,29,,27.2,,19,,23.1,,0,,5.1,,,M,,M,4.9,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,7/30/16,2016,7,30,,26,,19.2,,22.6,,0,,4.6,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,7/31/16,2016,7,31,,24.1,,19.4,,21.8,,0,,3.8,,,M,,M,4,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,8/1/16,2016,8,1,,27.6,,20,,23.8,,0,,5.8,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,8/2/16,2016,8,2,,28.4,,19.2,,23.8,,0,,5.8,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,8/3/16,2016,8,3,,29.2,,19.5,,24.4,,0,,6.4,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,8/4/16,2016,8,4,,32.2,,20.5,,26.4,,0,,8.4,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,8/5/16,2016,8,5,,31.3,,23.4,,27.4,,0,,9.4,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,8/6/16,2016,8,6,,30.2,,19.4,,24.8,,0,,6.8,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,8/7/16,2016,8,7,,28.8,,18.6,,23.7,,0,,5.7,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,8/8/16,2016,8,8,,28.7,,18.5,,23.6,,0,,5.6,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,8/9/16,2016,8,9,,31.5,,19,,25.3,,0,,7.3,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,8/10/16,2016,8,10,,33.9,,22.5,,28.2,,0,,10.2,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,8/11/16,2016,8,11,,32.8,,22.6,,27.7,,0,,9.7,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,8/12/16,2016,8,12,,,M,25,E,,M,,M,,M,,M,,M,,M,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,8/13/16,2016,8,13,,29.5,,22.5,,26,,0,,8,,,M,,M,19.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,8/14/16,2016,8,14,,28.8,,20.4,,24.6,,0,,6.6,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,8/15/16,2016,8,15,,25.8,,18.5,,22.2,,0,,4.2,,,M,,M,1.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,8/16/16,2016,8,16,,28.5,,19.2,,23.9,,0,,5.9,,,M,,M,16.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,8/17/16,2016,8,17,,26.6,E,,M,,M,,M,,M,,M,,M,,M,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,8/18/16,2016,8,18,,27.7,,20.2,,24,,0,,6,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,8/19/16,2016,8,19,,29.8,,20.3,,25.1,,0,,7.1,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,8/20/16,2016,8,20,,31.2,,20.9,,26.1,,0,,8.1,,,M,,M,2.4,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,8/21/16,2016,8,21,,27.2,,17.3,,22.3,,0,,4.3,,,M,,M,2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,8/22/16,2016,8,22,,24.5,,14.1,,19.3,,0,,1.3,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,8/23/16,2016,8,23,,27.7,,15.8,,21.8,,0,,3.8,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,8/24/16,2016,8,24,,29.1,,17.6,,23.4,,0,,5.4,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,8/25/16,2016,8,25,,31.2,,21.2,,26.2,,0,,8.2,,,M,,M,12.4,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,8/26/16,2016,8,26,,29.9,,19.7,,24.8,,0,,6.8,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,8/27/16,2016,8,27,,26.6,,18.1,,22.4,,0,,4.4,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,8/28/16,2016,8,28,,30.7,,20.7,,25.7,,0,,7.7,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,8/29/16,2016,8,29,,26.5,,17.9,,22.2,,0,,4.2,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,8/30/16,2016,8,30,,28.8,,18,,23.4,,0,,5.4,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,8/31/16,2016,8,31,,28.4,,18.1,,23.3,,0,,5.3,,,M,,M,0.3,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,9/1/16,2016,9,1,,24,,16,,20,,0,,2,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,9/2/16,2016,9,2,,23.7,,14.3,,19,,0,,1,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,9/3/16,2016,9,3,,23.3,,15.1,,19.2,,0,,1.2,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,9/4/16,2016,9,4,,23.8,,14.3,,19.1,,0,,1.1,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,9/5/16,2016,9,5,,29.1,,16.1,,22.6,,0,,4.6,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,9/6/16,2016,9,6,,30.7,,19.5,,25.1,,0,,7.1,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,9/7/16,2016,9,7,,34.1,,21.1,,27.6,,0,,9.6,,,M,,M,29.3,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,9/8/16,2016,9,8,,30.3,,22.4,,26.4,,0,,8.4,,,M,,M,4.3,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,9/9/16,2016,9,9,,28.1,,20.4,,24.3,,0,,6.3,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,9/10/16,2016,9,10,,28.8,,19.1,,24,,0,,6,,,M,,M,4.6,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,9/11/16,2016,9,11,,23.3,,14.3,,18.8,,0,,0.8,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,9/12/16,2016,9,12,,23.8,,13.1,,18.5,,0,,0.5,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,9/13/16,2016,9,13,,27.4,,15.4,,21.4,,0,,3.4,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,9/14/16,2016,9,14,,23.1,,14.6,,18.9,,0,,0.9,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,9/15/16,2016,9,15,,19.8,,11.8,,15.8,,2.2,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,9/16/16,2016,9,16,,22.7,,13.4,,18.1,,0,,0.1,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,9/17/16,2016,9,17,,22.5,,19.3,,20.9,,0,,2.9,,,M,,M,10.9,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,9/18/16,2016,9,18,,25.3,,17.8,,21.6,,0,,3.6,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,9/19/16,2016,9,19,,25.7,,16.5,,21.1,,0,,3.1,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,9/20/16,2016,9,20,,28,,16.9,,22.5,,0,,4.5,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,9/21/16,2016,9,21,,26.6,,14.7,,20.7,,0,,2.7,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,9/22/16,2016,9,22,,,M,16.9,E,,M,,M,,M,,M,,M,,M,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,9/23/16,2016,9,23,,23.2,,12.3,,17.8,,0.2,,0,,,M,,M,0.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,9/24/16,2016,9,24,,18.7,,9.7,,14.2,,3.8,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,9/25/16,2016,9,25,,17,,10,,13.5,,4.5,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,9/26/16,2016,9,26,,18.2,,13.6,,15.9,,2.1,,0,,,M,,M,10.1,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,9/27/16,2016,9,27,,21.2,,10.7,,16,,2,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,9/28/16,2016,9,28,,22.4,,14.6,,18.5,,0,,0.5,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,9/29/16,2016,9,29,,18.2,,14.2,,16.2,,1.8,,0,,,M,,M,4.1,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,9/30/16,2016,9,30,,19.1,,13.9,,16.5,,1.5,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,10/1/16,2016,10,1,,16.5,,13.4,,15,,3,,0,,,M,,M,0.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,10/2/16,2016,10,2,,19.8,,14.9,,17.4,,0.6,,0,,,M,,M,2.8,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,10/3/16,2016,10,3,,18.3,,13.8,,16.1,,1.9,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,10/4/16,2016,10,4,,19.6,,16,,17.8,,0.2,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,10/5/16,2016,10,5,,20.2,,14.8,,17.5,,0.5,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,10/6/16,2016,10,6,,22.8,,16.7,,19.8,,0,,1.8,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,10/7/16,2016,10,7,,22.4,,15.5,,19,,0,,1,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,10/8/16,2016,10,8,,19.6,,9,,14.3,,3.7,,0,,,M,,M,2.7,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,10/9/16,2016,10,9,,13.4,,6.3,,9.9,,8.1,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,10/10/16,2016,10,10,,12.6,,3.9,,8.3,,9.7,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,10/11/16,2016,10,11,,17.5,,5.9,,11.7,,6.3,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,10/12/16,2016,10,12,,21.8,,12.3,,17.1,,0.9,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,10/13/16,2016,10,13,,19.8,,6.3,,13.1,,4.9,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,10/14/16,2016,10,14,,14.7,,5.8,,10.3,,7.7,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,10/15/16,2016,10,15,,18.8,,10.3,,14.6,,3.4,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,10/16/16,2016,10,16,,21.5,,17.5,,19.5,,0,,1.5,,,M,,M,1.4,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,10/17/16,2016,10,17,,20.1,,15.6,,17.9,,0.1,,0,,,M,,M,0.9,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,10/18/16,2016,10,18,,24.9,,13.2,,19.1,,0,,1.1,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,10/19/16,2016,10,19,,19.7,,11.4,,15.6,,2.4,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,10/20/16,2016,10,20,,16.3,,11.3,,13.8,,4.2,,0,,,M,,M,6,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,10/21/16,2016,10,21,,11.7,,6,,8.9,,9.1,,0,,,M,,M,5.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,10/22/16,2016,10,22,,8.8,,4.2,,6.5,,11.5,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,10/23/16,2016,10,23,,13.9,,4.7,,9.3,,8.7,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,10/24/16,2016,10,24,,10.6,,5.9,,8.3,,9.7,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,10/25/16,2016,10,25,,8.5,,4,,6.3,,11.7,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,10/26/16,2016,10,26,,6.2,,0.9,,3.6,,14.4,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,10/27/16,2016,10,27,,6.6,,1,,3.8,,14.2,,0,,,M,,M,9.6,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,10/28/16,2016,10,28,,10.7,,1.1,,5.9,,12.1,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,10/29/16,2016,10,29,,19.8,,10.7,,15.3,,2.7,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,10/30/16,2016,10,30,,12,,2.8,,7.4,,10.6,,0,,,M,,M,0.6,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,10/31/16,2016,10,31,,9.5,,2,,5.8,,12.2,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,11/1/16,2016,11,1,,17.9,,7,,12.5,,5.5,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,11/2/16,2016,11,2,,19.4,,12.5,,16,,2,,0,,,M,,M,4.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,11/3/16,2016,11,3,,14.4,,7.1,,10.8,,7.2,,0,,,M,,M,21,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,11/4/16,2016,11,4,,12.1,,4.3,,8.2,,9.8,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,11/5/16,2016,11,5,,16.1,,7.3,,11.7,,6.3,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,11/6/16,2016,11,6,,12.4,,6.3,,9.4,,8.6,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,11/7/16,2016,11,7,,15.6,,5.3,,10.5,,7.5,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,11/8/16,2016,11,8,,15.8,,6.5,,11.2,,6.8,,0,,,M,,M,0.8,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,11/9/16,2016,11,9,,,M,7,E,,M,,M,,M,,M,,M,,M,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,11/10/16,2016,11,10,,16.5,,1.9,,9.2,,8.8,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,11/11/16,2016,11,11,,13,,0.6,,6.8,,11.2,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,11/12/16,2016,11,12,,10.1,,-0.7,,4.7,,13.3,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,11/13/16,2016,11,13,,12.5,,3.1,,7.8,,10.2,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,11/14/16,2016,11,14,,12.8,,5.2,,9,,9,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,11/15/16,2016,11,15,,12.8,,5,,8.9,,9.1,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,11/16/16,2016,11,16,,13.8,,6.5,,10.2,,7.8,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,11/17/16,2016,11,17,,11.5,,4.7,,8.1,,9.9,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,11/18/16,2016,11,18,,17.6,,7.3,,12.5,,5.5,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,11/19/16,2016,11,19,,15.2,,1.2,,8.2,,9.8,,0,,,M,,M,3.3,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,11/20/16,2016,11,20,,2.7,,-2.6,,0.1,,17.9,,0,,,M,,M,2.6,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,11/21/16,2016,11,21,,1.4,,-2.5,,-0.6,,18.6,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,11/22/16,2016,11,22,,2.9,,-2,,0.5,,17.5,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,11/23/16,2016,11,23,,2.3,,-2,,0.2,,17.8,,0,,,M,,M,2.1,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,11/24/16,2016,11,24,,4.4,,2.3,,3.4,,14.6,,0,,,M,,M,2.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,11/25/16,2016,11,25,,7.9,,3.7,,5.8,,12.2,,0,,,M,,M,1.4,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,11/26/16,2016,11,26,,7.3,,3.2,,5.3,,12.7,,0,,,M,,M,4.7,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,11/27/16,2016,11,27,,8.3,,3.5,,5.9,,12.1,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,11/28/16,2016,11,28,,8.1,,4.8,,6.5,,11.5,,0,,,M,,M,0.5,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,11/29/16,2016,11,29,,13.2,,6.4,,9.8,,8.2,,0,,,M,,M,2.3,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,11/30/16,2016,11,30,,12.5,,8,,10.3,,7.7,,0,,,M,,M,6,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,12/1/16,2016,12,1,,8.4,,4.8,,6.6,,11.4,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,12/2/16,2016,12,2,,6.7,,2.7,,4.7,,13.3,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,12/3/16,2016,12,3,,6.7,,1.3,,4,,14,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,12/4/16,2016,12,4,,3.9,,0.7,,2.3,,15.7,,0,,,M,,M,2.1,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,12/5/16,2016,12,5,,6.3,,1.5,,3.9,,14.1,,0,,,M,,M,4.6,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,12/6/16,2016,12,6,,6,,1.9,,4,,14,,0,,,M,,M,5.2,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,12/7/16,2016,12,7,,3.9,,0.3,,2.1,,15.9,,0,,,M,,M,0,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,12/8/16,2016,12,8,,1,,-2.4,,-0.7,,18.7,,0,,,M,,M,0.6,,,,,M,,M
-79.4,43.67,TORONTO CITY,6158355,12/9/16,2016,12,9,,-0.2,,-6.5,,-3.4,,21.4,,0,,,M,,M,0,,,,,M,,M
